0.09085285256304741;0.08882212890610552;0.007717636385578508;0.18224752693101245;13236.521790433437;25.0
0.08442693209550031;0.09152795145817753;0.017059060658452398;0.1816412371064953;13368.996134647015;25.0
0.0986788039440658;0.08390714647543795;0.012457792328707501;0.18673854786240626;13056.155849619563;25.0
0.08589151729296535;0.0893798823166861;0.018877940552293748;0.18156404646041602;13339.761342838641;25.0
0.08012435840885769;0.0851885464656941;0.018594301784151737;0.17151100546926906;13860.677415824744;25.0
0.07697584919750067;0.08268958962162955;0.011648855013949468;0.1635483904904467;13235.861648268501;25.0
0.08863293590728628;0.09664423232481582;0.01559597122622499;0.19047582530751045;11293.152934061169;25.0
0.08157788159964416;0.08406532753505358;0.005764139637075275;0.16756458901372284;13067.435068749284;25.0
0.10109440353633294;0.09374959376870205;0.004155689048091052;0.19622922698773201;12770.727713325838;25.0
0.10139229442376389;0.0840635500044706;0.01345589965667759;0.1899411443137937;13870.3026356361;25.0
0.07420992170351726;0.07648416102785739;0.015142913077250842;0.15574172042379159;13267.394287784848;25.0
0.08059268667906237;0.07085926573191471;0.023068318817457516;0.15914139201679625;13302.282981582033;25.0
0.0844243725513292;0.07686256336136475;0.006121873193705658;0.16332756031059584;12712.837568329463;25.0
0.07585834987843293;0.09369542970776817;0.010302248039427926;0.1729878622660104;13081.290263864632;25.0
0.08040431147733935;0.08750152215697696;0.006121873193705658;0.16994645803221822;13312.035180454293;25.0
0.08103135230340153;0.0710581647077035;0.017640932381650695;0.15796982780498858;13815.11342641521;25.0
0.08396675847225912;0.07898267875144409;0.013860884613445867;0.16756973209485182;13600.398228185093;25.0
0.07759621274173967;0.075511874331426;0.006805666416000127;0.15537664254516573;13177.032342313407;25.0
0.08205497598230609;0.08058389437045885;0.01519439370223941;0.16770366825351138;13317.360296942978;25.0
0.07728214099122825;0.07667958230792472;0.010506132213256018;0.15746376737023832;12551.291973132882;25.0
0.09305471671418684;0.08383153871047716;0.030950703968045237;0.18720315674734578;13364.107853329062;25.0
0.09804228998960901;0.07993736724656937;0.025076880141214966;0.18633861728325002;14071.97939707992;25.0
0.07940130140983007;0.06499091875037381;0.014982755294847761;0.1493864719251531;13298.610954500053;25.0
